MYYYY_generation,price_per_sq_m,price_direction,date_of_data_generation,id,isExclusiveness,isNew,livingArea,price,num_rooms.x,zipCode,deposit_rate,lagged_CPI,volatility_value,City,num_rooms_categorical,nr_weeks
Feb-23,5039.615534,Stayed the same,26/02/2023,192692215,FALSE,FALSE,76.99,388000,4,66100,2.5,5.99,19.96,Perpignan,medium,13
Feb-23,4514.452744,Stayed the same,26/02/2023,192692219,FALSE,FALSE,61.58,278000,3,66100,2.5,5.99,19.96,Perpignan,medium,13
Feb-23,5045.432807,Stayed the same,26/02/2023,192692225,FALSE,FALSE,41.82,211000,2,66100,2.5,5.99,19.96,Perpignan,medium,13
Feb-23,5060.728745,Stayed the same,26/02/2023,192692235,FALSE,FALSE,108.68,550000,5,66100,2.5,5.99,19.96,Perpignan,medium,13
Feb-23,4422.604423,Stayed the same,26/02/2023,192478001,TRUE,FALSE,24.42,108000,1,66140,2.5,5.99,19.96,Perpignan,large,9
Feb-23,1532.600992,Stayed the same,26/02/2023,194316729,TRUE,FALSE,56.44,86500,3,66000,2.5,5.99,19.96,Perpignan,medium,3
Feb-23,5127.749827,Stayed the same,26/02/2023,197525339,FALSE,FALSE,101.37,519800,3,66190,2.5,5.99,19.96,Perpignan,small,1
Feb-23,1985.195155,Stayed the same,26/02/2023,195700681,TRUE,FALSE,74.3,147500,4,66000,2.5,5.99,19.96,Perpignan,small,2
Feb-23,1798.294401,Stayed the same,26/02/2023,186403159,TRUE,FALSE,53.94,97000,3,66000,2.5,5.99,19.96,Perpignan,medium,2
Feb-23,4302.325581,Stayed the same,26/02/2023,192887331,FALSE,FALSE,43,185000,2,66140,2.5,5.99,19.96,Perpignan,small,11
Feb-23,3993.055556,Decreased,26/02/2023,195700689,FALSE,FALSE,57.6,230000,3,66120,2.5,5.99,19.96,Perpignan,small,1
Feb-23,2329.088472,Stayed the same,26/02/2023,188886995,FALSE,FALSE,119.36,278000,4,66000,2.5,5.99,19.96,Perpignan,medium,25
Feb-23,1677.913551,Stayed the same,26/02/2023,198441349,FALSE,FALSE,54.83,92000,2,66000,2.5,5.99,19.96,Perpignan,medium,1
Feb-23,2574.791371,Stayed the same,26/02/2023,198411081,TRUE,FALSE,63.51,163525,3,66240,2.5,5.99,19.96,Perpignan,medium,1
Feb-23,1238.816242,Stayed the same,26/02/2023,195421583,FALSE,FALSE,72.65,90000,3,66000,2.5,5.99,19.96,Perpignan,small,2
Feb-23,2604.422604,Stayed the same,26/02/2023,195436563,TRUE,FALSE,40.7,106000,2,66200,2.5,5.99,19.96,Perpignan,medium,2
Feb-23,1412.698413,Stayed the same,26/02/2023,193805363,TRUE,FALSE,63,89000,3,66000,2.5,5.99,19.96,Perpignan,small,2
Feb-23,2773.584906,Stayed the same,26/02/2023,193720997,FALSE,FALSE,53,147000,2,66750,2.5,5.99,19.96,Perpignan,small,4
Feb-23,3542.857143,Stayed the same,26/02/2023,197316905,FALSE,FALSE,49,173600,3,66750,2.5,5.99,19.96,Perpignan,medium,2
Feb-23,2906.976744,Decreased,26/02/2023,189257407,FALSE,FALSE,43,125000,2,66100,2.5,5.99,19.96,Perpignan,medium,4
Feb-23,1762.5,Stayed the same,26/02/2023,191917259,TRUE,FALSE,40,70500,1,66000,2.5,5.99,19.96,Perpignan,large,4
Feb-23,3560.606061,Decreased,26/02/2023,190358571,FALSE,FALSE,33,117500,2,66140,2.5,5.99,19.96,Perpignan,medium,4
Feb-23,2452.830189,Stayed the same,26/02/2023,194738783,FALSE,FALSE,53,130000,2,66750,2.5,5.99,19.96,Perpignan,medium,4
Feb-23,7255.263158,Stayed the same,26/02/2023,197488993,FALSE,FALSE,76,551400,3,66190,2.5,5.99,19.96,Perpignan,small,1
Feb-23,1875,Decreased,26/02/2023,194674901,FALSE,FALSE,80,150000,2,66750,2.5,5.99,19.96,Perpignan,small,3
Feb-23,560,Stayed the same,26/02/2023,186643711,FALSE,FALSE,75,42000,3,66480,2.5,5.99,19.96,Perpignan,medium,3
Feb-23,3750,Stayed the same,26/02/2023,196554317,TRUE,FALSE,40,150000,2,66750,2.5,5.99,19.96,Perpignan,medium,1
Feb-23,2492.307692,Stayed the same,26/02/2023,194690919,FALSE,FALSE,65,162000,3,66400,2.5,5.99,19.96,Perpignan,medium,1
Feb-23,2028.301887,Stayed the same,26/02/2023,193242385,FALSE,FALSE,106,215000,4,66000,2.5,5.99,19.96,Perpignan,large,1
Feb-23,3795.314761,Stayed the same,26/02/2023,192613505,FALSE,FALSE,55.28,209805,3,14810,2.5,5.99,19.96,Caen,small,3
Feb-23,2508.474576,Stayed the same,26/02/2023,196971281,TRUE,FALSE,59,148000,3,14123,2.5,5.99,19.96,Caen,medium,3
Feb-23,2489.795918,Stayed the same,26/02/2023,197053079,TRUE,FALSE,49,122000,2,14000,2.5,5.99,19.96,Caen,medium,3
Feb-23,4230.88732,Stayed the same,26/02/2023,198010289,TRUE,FALSE,32.57,137800,2,14810,2.5,5.99,19.96,Caen,medium,3
Feb-23,5195.989061,Decreased,26/02/2023,193516395,FALSE,FALSE,76.79,399000,4,14910,2.5,5.99,19.96,Caen,medium,8
Feb-23,7457.121551,Stayed the same,26/02/2023,192237863,FALSE,FALSE,26.82,200000,1,14800,2.5,5.99,19.96,Caen,medium,10
Feb-23,6913.580247,Stayed the same,26/02/2023,196979019,TRUE,FALSE,42.93,296800,2,14800,2.5,5.99,19.96,Caen,small,3
Feb-23,6563.088512,Stayed the same,26/02/2023,195838965,TRUE,FALSE,53.1,348500,2,14360,2.5,5.99,19.96,Caen,medium,1
Feb-23,5062.6703,Stayed the same,26/02/2023,195561913,TRUE,FALSE,18.35,92900,1,14640,2.5,5.99,19.96,Caen,medium,2
Feb-23,2319.642857,Stayed the same,26/02/2023,191568123,FALSE,FALSE,56,129900,3,14000,2.5,5.99,19.96,Caen,small,4
Feb-23,5552.295918,Stayed the same,26/02/2023,198011465,FALSE,FALSE,23.52,130590,2,14640,2.5,5.99,19.96,Caen,medium,3
Feb-23,5234.32745,Stayed the same,26/02/2023,195872017,FALSE,FALSE,16.43,86000,1,14640,2.5,5.99,19.96,Caen,medium,2
Feb-23,4946.666667,Stayed the same,26/02/2023,196682559,TRUE,FALSE,60,296800,3,14640,2.5,5.99,19.96,Caen,small,3
Feb-23,9166.86006,Increased,26/02/2023,193183149,FALSE,FALSE,86.18,790000,4,14800,2.5,5.99,19.96,Caen,medium,10
Feb-23,2153.284672,Stayed the same,26/02/2023,182896259,FALSE,FALSE,68.5,147500,3,14120,2.5,5.99,19.96,Caen,medium,4
Feb-23,6600,Increased,26/02/2023,191362487,FALSE,FALSE,75,495000,3,14800,2.5,5.99,19.96,Caen,medium,6
Feb-23,9000,Stayed the same,26/02/2023,197268841,FALSE,FALSE,18,162000,1,14800,2.5,5.99,19.96,Caen,medium,3
Feb-23,4361.544172,Stayed the same,26/02/2023,188701633,FALSE,FALSE,53.88,235000,3,14600,2.5,5.99,19.96,Caen,medium,1
Feb-23,5542.168675,Increased,26/02/2023,189685855,FALSE,FALSE,83,460000,4,14390,2.5,5.99,19.96,Caen,medium,17
Feb-23,5852.650907,Increased,26/02/2023,188439777,FALSE,FALSE,43.57,255000,2,14390,2.5,5.99,19.96,Caen,medium,17
Feb-23,2716.755492,Stayed the same,26/02/2023,177414043,FALSE,FALSE,76.93,209000,4,14460,2.5,5.99,19.96,Caen,large,3
Feb-23,3105.472122,Stayed the same,26/02/2023,177414041,FALSE,FALSE,57.93,179900,3,14460,2.5,5.99,19.96,Caen,medium,3
Feb-23,7508.342603,Stayed the same,26/02/2023,190729501,FALSE,FALSE,89.9,675000,4,14000,2.5,5.99,19.96,Caen,medium,7
Feb-23,4276.603726,Stayed the same,26/02/2023,185155409,FALSE,FALSE,79.97,342000,4,14600,2.5,5.99,19.96,Caen,small,1
Feb-23,5589.543938,Stayed the same,26/02/2023,185155439,FALSE,FALSE,35.96,201000,2,14600,2.5,5.99,19.96,Caen,medium,1
Feb-23,3451.64364,Stayed the same,26/02/2023,188642725,FALSE,FALSE,41.98,144900,2,14600,2.5,5.99,19.96,Caen,small,13
Feb-23,3891.959799,Stayed the same,26/02/2023,186030715,FALSE,FALSE,39.8,154900,2,14460,2.5,5.99,19.96,Caen,medium,2
Feb-23,9132.253957,Stayed the same,26/02/2023,173098333,FALSE,FALSE,54.97,502000,3,14800,2.5,5.99,19.96,Caen,medium,7
Feb-23,3282.664389,Stayed the same,26/02/2023,189588769,FALSE,FALSE,58.55,192200,3,14600,2.5,5.99,19.96,Caen,medium,14
Feb-23,4741.935484,Stayed the same,26/02/2023,197004847,FALSE,FALSE,31,147000,1,14640,2.5,5.99,19.96,Caen,small,3
Feb-23,5741.444867,Stayed the same,26/02/2023,188405545,FALSE,FALSE,78.9,453000,4,14390,2.5,5.99,19.96,Caen,large,23
Feb-23,4744.051911,Stayed the same,26/02/2023,184220449,FALSE,FALSE,69.35,329000,3,14390,2.5,5.99,19.96,Caen,small,10
Feb-23,5473.684211,Stayed the same,26/02/2023,195198999,FALSE,FALSE,42.75,234000,2,14390,2.5,5.99,19.96,Caen,large,10
Feb-23,6287.770479,Increased,26/02/2023,170291403,FALSE,FALSE,51.76,325455,2,14800,2.5,5.99,19.96,Caen,small,23
Feb-23,3892.215569,Stayed the same,26/02/2023,182661805,FALSE,FALSE,83.5,325000,4,14600,2.5,5.99,19.96,Caen,medium,6
Feb-23,6235.238095,Increased,26/02/2023,170290025,FALSE,FALSE,49.35,307709,2,14800,2.5,5.99,19.96,Caen,medium,22
Feb-23,3833.075734,Stayed the same,26/02/2023,196692885,FALSE,FALSE,64.7,248000,3,14600,2.5,5.99,19.96,Caen,medium,4
Feb-23,9454.43038,Stayed the same,26/02/2023,194524427,FALSE,FALSE,79,746900,4,14800,2.5,5.99,19.96,Caen,medium,6
Feb-23,3708.723509,Increased,26/02/2023,186630965,FALSE,FALSE,81.16,301000,4,14000,2.5,5.99,19.96,Caen,small,11
Feb-23,3556.820203,Stayed the same,26/02/2023,198444097,FALSE,FALSE,56.23,200000,3,14000,2.5,5.99,19.96,Caen,small,1
Feb-23,5335.205335,Increased,26/02/2023,173226211,FALSE,FALSE,85.47,456000,4,14000,2.5,5.99,19.96,Caen,medium,6
Feb-23,5182.223589,Stayed the same,26/02/2023,198444111,FALSE,FALSE,65.03,337000,3,14000,2.5,5.99,19.96,Caen,medium,1
Feb-23,5464.333782,Stayed the same,26/02/2023,191780761,FALSE,FALSE,37.15,203000,2,14000,2.5,5.99,19.96,Caen,small,4
Feb-23,3550.909671,Stayed the same,26/02/2023,197799833,FALSE,FALSE,62.66,222500,3,14123,2.5,5.99,19.96,Caen,medium,1
Feb-23,3834.020869,Stayed the same,26/02/2023,178275101,FALSE,FALSE,41.21,158000,2,14123,2.5,5.99,19.96,Caen,medium,1
Feb-23,5916.666667,Stayed the same,26/02/2023,196969129,TRUE,FALSE,30,177500,2,14640,2.5,5.99,19.96,Caen,medium,2
Feb-23,5416.666667,Stayed the same,26/02/2023,189380717,TRUE,FALSE,24,130000,2,14640,2.5,5.99,19.96,Caen,medium,17
Feb-23,3263.888889,Stayed the same,26/02/2023,183213459,TRUE,FALSE,36,117500,2,14000,2.5,5.99,19.96,Caen,small,4
Feb-23,7353.463588,Decreased,26/02/2023,191373585,FALSE,FALSE,56.3,414000,3,92170,2.5,5.99,19.96,Boulogne-Billancourt,medium,2
Feb-23,7337.423313,Stayed the same,26/02/2023,191720957,TRUE,FALSE,65.2,478400,3,92170,2.5,5.99,19.96,Boulogne-Billancourt,small,2
Feb-23,8296.943231,Stayed the same,26/02/2023,197848023,TRUE,FALSE,75.57,627000,4,92100,2.5,5.99,19.96,Boulogne-Billancourt,small,6
Feb-23,8516.483516,Stayed the same,26/02/2023,198053689,FALSE,FALSE,91,775000,4,92100,2.5,5.99,19.96,Boulogne-Billancourt,medium,4
Feb-23,8557.142857,Stayed the same,26/02/2023,198000191,TRUE,FALSE,70,599000,3,92100,2.5,5.99,19.96,Boulogne-Billancourt,large,6
Feb-23,7679.487179,Stayed the same,26/02/2023,197486101,TRUE,FALSE,78,599000,4,92100,2.5,5.99,19.96,Boulogne-Billancourt,large,6
Feb-23,7875,Stayed the same,26/02/2023,197999843,FALSE,FALSE,32,252000,2,92100,2.5,5.99,19.96,Boulogne-Billancourt,medium,4
Feb-23,9240.740741,Stayed the same,26/02/2023,197801805,TRUE,FALSE,54,499000,3,92100,2.5,5.99,19.96,Boulogne-Billancourt,medium,6
Feb-23,7777.777778,Stayed the same,26/02/2023,197831139,TRUE,FALSE,45,350000,2,92100,2.5,5.99,19.96,Boulogne-Billancourt,small,6
Feb-23,6466.666667,Stayed the same,26/02/2023,197527091,TRUE,FALSE,45,291000,2,92120,2.5,5.99,19.96,Boulogne-Billancourt,medium,7
Feb-23,6904.761905,Stayed the same,26/02/2023,196429561,TRUE,FALSE,42,290000,2,92120,2.5,5.99,19.96,Boulogne-Billancourt,medium,6
Feb-23,7348.837209,Stayed the same,26/02/2023,197651949,TRUE,FALSE,86,632000,4,92320,2.5,5.99,19.96,Boulogne-Billancourt,medium,4
Feb-23,5726.027397,Stayed the same,26/02/2023,198634177,FALSE,TRUE,73,418000,3,92410,2.5,5.99,19.96,Boulogne-Billancourt,large,1
Feb-23,7461.538462,Stayed the same,26/02/2023,198645241,TRUE,TRUE,65,485000,3,92250,2.5,5.99,19.96,Boulogne-Billancourt,medium,1
Feb-23,6013.513514,Stayed the same,26/02/2023,197056215,TRUE,FALSE,74,445000,3,92320,2.5,5.99,19.96,Boulogne-Billancourt,medium,4
Feb-23,7333.333333,Stayed the same,26/02/2023,196448513,FALSE,FALSE,75,550000,3,92350,2.5,5.99,19.96,Boulogne-Billancourt,medium,4
Feb-23,6764.705882,Decreased,26/02/2023,196254207,FALSE,FALSE,34,230000,2,92270,2.5,5.99,19.96,Boulogne-Billancourt,large,6
Feb-23,7581.818182,Stayed the same,26/02/2023,196401779,TRUE,FALSE,55,417000,3,92130,2.5,5.99,19.96,Boulogne-Billancourt,medium,4
Feb-23,9852.941176,Stayed the same,26/02/2023,196428307,TRUE,FALSE,68,670000,3,92100,2.5,5.99,19.96,Boulogne-Billancourt,medium,3
Feb-23,6418.52286,Stayed the same,26/02/2023,195100553,TRUE,FALSE,34.12,219000,2,92140,2.5,5.99,19.96,Boulogne-Billancourt,medium,3
Feb-23,8075,Stayed the same,26/02/2023,195192585,FALSE,FALSE,80,646000,3,92250,2.5,5.99,19.96,Boulogne-Billancourt,medium,6
Feb-23,5962.418694,Decreased,26/02/2023,194153315,TRUE,TRUE,83.02,495000,4,92220,2.5,5.99,19.96,Boulogne-Billancourt,small,1
Feb-23,8310.673443,Stayed the same,26/02/2023,196160093,TRUE,FALSE,78.7,654050,4,92100,2.5,5.99,19.96,Boulogne-Billancourt,medium,6
Feb-23,9431.818182,Stayed the same,26/02/2023,191179971,TRUE,FALSE,44,415000,2,92100,2.5,5.99,19.96,Boulogne-Billancourt,small,14
Feb-23,6454.545455,Decreased,26/02/2023,190656541,FALSE,FALSE,55,355000,2,92140,2.5,5.99,19.96,Boulogne-Billancourt,medium,3
Feb-23,8150.684932,Stayed the same,26/02/2023,191323319,TRUE,FALSE,73,595000,3,92250,2.5,5.99,19.96,Boulogne-Billancourt,small,7
Feb-23,4772.727273,Stayed the same,26/02/2023,196737897,TRUE,FALSE,66,315000,3,92700,2.5,5.99,19.96,Boulogne-Billancourt,medium,1
Feb-23,7916.666667,Stayed the same,26/02/2023,196201447,FALSE,FALSE,72,570000,3,92130,2.5,5.99,19.96,Boulogne-Billancourt,medium,3
Feb-23,10625,Stayed the same,26/02/2023,197259677,FALSE,FALSE,48,510000,3,92300,2.5,5.99,19.96,Boulogne-Billancourt,medium,1
Feb-23,7528.301887,Decreased,26/02/2023,197360105,TRUE,FALSE,53,399000,3,92120,2.5,5.99,19.96,Boulogne-Billancourt,medium,1
Feb-23,5683.544304,Decreased,26/02/2023,194711271,FALSE,FALSE,79,449000,4,92700,2.5,5.99,19.96,Boulogne-Billancourt,small,10
Feb-23,8823.529412,Stayed the same,26/02/2023,196517127,TRUE,FALSE,51,450000,2,92300,2.5,5.99,19.96,Boulogne-Billancourt,medium,2
Feb-23,10291.66667,Decreased,26/02/2023,196625661,TRUE,FALSE,48,494000,2,92100,2.5,5.99,19.96,Boulogne-Billancourt,medium,2
Feb-23,7402.597403,Stayed the same,26/02/2023,196717531,TRUE,FALSE,77,570000,4,92100,2.5,5.99,19.96,Boulogne-Billancourt,medium,1
Feb-23,6865.671642,Stayed the same,26/02/2023,196457415,TRUE,FALSE,67,460000,3,92110,2.5,5.99,19.96,Boulogne-Billancourt,medium,4
Feb-23,3900.536324,Stayed the same,26/02/2023,198386381,TRUE,FALSE,61.53,240000,2,54000,2.5,5.99,19.96,Nancy,medium,1
Feb-23,3631.054131,Stayed the same,26/02/2023,147841117,FALSE,FALSE,70.2,254900,4,54000,2.5,5.99,19.96,Nancy,medium,29
Feb-23,4511.111111,Stayed the same,26/02/2023,190715549,FALSE,FALSE,45,203000,2,54000,2.5,5.99,19.96,Nancy,small,2
Feb-23,3885.714286,Stayed the same,26/02/2023,183318175,FALSE,FALSE,70,272000,4,54520,2.5,5.99,19.96,Nancy,medium,23
Feb-23,4058.823529,Stayed the same,26/02/2023,183318183,FALSE,FALSE,34,138000,1,54520,2.5,5.99,19.96,Nancy,medium,3
Feb-23,4417.721519,Stayed the same,26/02/2023,193025013,FALSE,FALSE,79,349000,4,54000,2.5,5.99,19.96,Nancy,medium,2
Feb-23,4003.389831,Stayed the same,26/02/2023,168516521,FALSE,FALSE,88.5,354300,4,54000,2.5,5.99,19.96,Nancy,medium,27
Feb-23,4540.792541,Stayed the same,26/02/2023,180816535,FALSE,FALSE,42.9,194800,1,54000,2.5,5.99,19.96,Nancy,small,11
Feb-23,4545.454545,Stayed the same,26/02/2023,180815285,FALSE,FALSE,45.1,205000,2,54000,2.5,5.99,19.96,Nancy,small,11
Feb-23,3928.571429,Stayed the same,26/02/2023,192940917,FALSE,FALSE,42,165000,2,54520,2.5,5.99,19.96,Nancy,small,2
Feb-23,3704.918033,Stayed the same,26/02/2023,183318179,FALSE,FALSE,61,226000,3,54520,2.5,5.99,19.96,Nancy,medium,3
Feb-23,4177.419355,Stayed the same,26/02/2023,190715547,FALSE,FALSE,62,259000,3,54000,2.5,5.99,19.96,Nancy,medium,2
Feb-23,5321.428571,Stayed the same,26/02/2023,190715551,FALSE,FALSE,28,149000,1,54000,2.5,5.99,19.96,Nancy,small,2
Feb-23,3859.235512,Stayed the same,26/02/2023,195621467,FALSE,FALSE,40.55,156492,2,54100,2.5,5.99,19.96,Nancy,medium,1
Feb-23,3236.476719,Stayed the same,26/02/2023,195621473,FALSE,FALSE,59.49,192538,3,54100,2.5,5.99,19.96,Nancy,small,1
Feb-23,4130.252101,Stayed the same,26/02/2023,189341507,FALSE,FALSE,71.4,294900,3,54000,2.5,5.99,19.96,Nancy,medium,26
Feb-23,3905.660377,Stayed the same,26/02/2023,157831867,FALSE,FALSE,90.1,351900,5,54000,2.5,5.99,19.96,Nancy,medium,26
Feb-23,3742.307692,Stayed the same,26/02/2023,157832605,FALSE,FALSE,78,291900,4,54000,2.5,5.99,19.96,Nancy,medium,29
Feb-23,4568.571429,Stayed the same,26/02/2023,190058845,FALSE,FALSE,35,159900,2,54000,2.5,5.99,19.96,Nancy,small,21
Feb-23,5135.846531,Stayed the same,26/02/2023,197798505,FALSE,FALSE,44.83,230240,2,54000,2.5,5.99,19.96,Nancy,medium,1
Feb-23,5090.452102,Stayed the same,26/02/2023,197798501,FALSE,FALSE,63.26,322022,3,54000,2.5,5.99,19.96,Nancy,medium,1
Feb-23,4858.097484,Stayed the same,26/02/2023,197989671,FALSE,FALSE,25.44,123590,1,54000,2.5,5.99,19.96,Nancy,medium,1
Feb-23,1673.684211,Stayed the same,26/02/2023,194030095,TRUE,FALSE,95,159000,4,54400,2.5,5.99,19.96,Nancy,small,2
Feb-23,2068.965517,Stayed the same,26/02/2023,197912027,TRUE,FALSE,29,60000,1,54500,2.5,5.99,19.96,Nancy,medium,2
Feb-23,2913.043478,Decreased,26/02/2023,191991961,FALSE,FALSE,92,268000,5,54000,2.5,5.99,19.96,Nancy,small,10
Feb-23,1714.285714,Stayed the same,26/02/2023,197130353,TRUE,FALSE,70,120000,4,54000,2.5,5.99,19.96,Nancy,small,1
Feb-23,1901.098901,Decreased,26/02/2023,188530073,TRUE,FALSE,91,173000,5,54500,2.5,5.99,19.96,Nancy,medium,9
Feb-23,2048.192771,Stayed the same,26/02/2023,198627535,TRUE,TRUE,83,170000,5,54130,2.5,5.99,19.96,Nancy,medium,1
Feb-23,3804.597701,Stayed the same,26/02/2023,195885485,FALSE,FALSE,87,331000,4,54600,2.5,5.99,19.96,Nancy,small,4
Feb-23,1549.54955,Decreased,26/02/2023,194407159,FALSE,FALSE,111,172000,3,54000,2.5,5.99,19.96,Nancy,medium,8
Feb-23,2250,Stayed the same,26/02/2023,193464369,FALSE,FALSE,80,180000,3,54000,2.5,5.99,19.96,Nancy,medium,10
Feb-23,2333.333333,Stayed the same,26/02/2023,196617225,FALSE,FALSE,30,70000,1,54000,2.5,5.99,19.96,Nancy,large,3
Feb-23,2744.680851,Stayed the same,26/02/2023,196843005,FALSE,FALSE,47,129000,2,54000,2.5,5.99,19.96,Nancy,medium,3
Feb-23,4060.227273,Stayed the same,26/02/2023,198459575,FALSE,FALSE,88,357300,4,54000,2.5,5.99,19.96,Nancy,large,1
Feb-23,3590.163934,Stayed the same,26/02/2023,195609967,FALSE,FALSE,61,219000,3,54000,2.5,5.99,19.96,Nancy,medium,1
Feb-23,1584.90566,Stayed the same,26/02/2023,197155469,TRUE,FALSE,53,84000,3,54140,2.5,5.99,19.96,Nancy,medium,2
Feb-23,1697.142857,Stayed the same,26/02/2023,197107265,TRUE,FALSE,70,118800,4,54130,2.5,5.99,19.96,Nancy,small,2
Feb-23,2193.079127,Stayed the same,26/02/2023,194700721,FALSE,FALSE,90.74,199000,4,54100,2.5,5.99,19.96,Nancy,small,2
Feb-23,3304.347826,Decreased,26/02/2023,196752035,TRUE,FALSE,115,380000,4,54000,2.5,5.99,19.96,Nancy,medium,2
Feb-23,2714.708786,Stayed the same,26/02/2023,198205227,TRUE,FALSE,60.78,165000,3,54000,2.5,5.99,19.96,Nancy,medium,2
Feb-23,3023.041475,Stayed the same,26/02/2023,198649289,TRUE,TRUE,108.5,328000,3,54000,2.5,5.99,19.96,Nancy,small,1
Feb-23,2418.799742,Stayed the same,26/02/2023,197868493,TRUE,FALSE,92.98,224900,5,54000,2.5,5.99,19.96,Nancy,medium,1
Feb-23,1650,Stayed the same,26/02/2023,198638057,TRUE,TRUE,100,165000,4,54000,2.5,5.99,19.96,Nancy,medium,1
Feb-23,2549.019608,Stayed the same,26/02/2023,198064701,TRUE,FALSE,51,130000,2,54000,2.5,5.99,19.96,Nancy,small,2
Feb-23,3161.016949,Stayed the same,26/02/2023,198006321,TRUE,FALSE,59,186500,3,95100,2.5,5.99,19.96,Argenteuil,medium,4
Feb-23,3517.647059,Stayed the same,26/02/2023,198618603,TRUE,TRUE,85,299000,4,95100,2.5,5.99,19.96,Argenteuil,small,2
Feb-23,4819.512195,Stayed the same,26/02/2023,198416883,TRUE,FALSE,41,197600,2,95100,2.5,5.99,19.96,Argenteuil,small,2
Feb-23,3311.111111,Stayed the same,26/02/2023,198468653,TRUE,FALSE,45,149000,2,95100,2.5,5.99,19.96,Argenteuil,medium,2
Feb-23,3210.938362,Stayed the same,26/02/2023,156242121,FALSE,FALSE,108.7,349029,5,95100,2.5,5.99,19.96,Argenteuil,small,16
Feb-23,5886.221638,Stayed the same,26/02/2023,192926569,FALSE,FALSE,30.41,179000,1,95100,2.5,5.99,19.96,Argenteuil,medium,1
Feb-23,3773.812395,Stayed the same,26/02/2023,192926309,FALSE,FALSE,82.94,313000,4,95100,2.5,5.99,19.96,Argenteuil,medium,1
Feb-23,4746.977161,Stayed the same,26/02/2023,193039997,FALSE,FALSE,44.66,212000,2,95100,2.5,5.99,19.96,Argenteuil,medium,1
Feb-23,4206.768084,Stayed the same,26/02/2023,192926555,FALSE,FALSE,64.42,271000,3,95100,2.5,5.99,19.96,Argenteuil,small,1
Feb-23,3125,Stayed the same,26/02/2023,191706489,FALSE,FALSE,72,225000,3,95100,2.5,5.99,19.96,Argenteuil,small,7
Feb-23,3861.920173,Decreased,26/02/2023,196249703,TRUE,FALSE,46.35,179000,2,95100,2.5,5.99,19.96,Argenteuil,medium,3
Feb-23,2423.076923,Stayed the same,26/02/2023,195770735,TRUE,FALSE,78,189000,4,95100,2.5,5.99,19.96,Argenteuil,medium,2
Feb-23,2906.25,Decreased,26/02/2023,192131757,FALSE,FALSE,96,279000,5,95100,2.5,5.99,19.96,Argenteuil,medium,17
Feb-23,4362.5,Stayed the same,26/02/2023,195736463,FALSE,FALSE,80,349000,3,95100,2.5,5.99,19.96,Argenteuil,small,9
Feb-23,4417.518617,Decreased,26/02/2023,181760511,TRUE,FALSE,79.23,350000,4,95100,2.5,5.99,19.96,Argenteuil,medium,15
Feb-23,3785.672685,Stayed the same,26/02/2023,188312341,TRUE,FALSE,34.34,130000,2,95100,2.5,5.99,19.96,Argenteuil,medium,14
Feb-23,3084.507042,Stayed the same,26/02/2023,192522901,FALSE,FALSE,71,219000,3,95100,2.5,5.99,19.96,Argenteuil,small,14
Feb-23,2742.857143,Stayed the same,26/02/2023,194032679,TRUE,FALSE,70,192000,4,95100,2.5,5.99,19.96,Argenteuil,medium,12
Feb-23,2700,Stayed the same,26/02/2023,197111807,TRUE,FALSE,70,189000,4,95100,2.5,5.99,19.96,Argenteuil,medium,1
Feb-23,3476.190476,Stayed the same,26/02/2023,198220243,TRUE,FALSE,63,219000,3,95100,2.5,5.99,19.96,Argenteuil,small,1
Feb-23,3266.666667,Stayed the same,26/02/2023,197869361,TRUE,FALSE,75,245000,4,95100,2.5,5.99,19.96,Argenteuil,medium,1
Feb-23,4134.090909,Stayed the same,26/02/2023,198114699,TRUE,FALSE,44,181900,3,95100,2.5,5.99,19.96,Argenteuil,large,1
Feb-23,4639.534884,Decreased,26/02/2023,196561347,TRUE,TRUE,43,199500,2,95100,2.5,5.99,19.96,Argenteuil,medium,1
Feb-23,4272.727273,Stayed the same,26/02/2023,196364149,TRUE,FALSE,44,188000,2,95100,2.5,5.99,19.96,Argenteuil,large,3
Feb-23,4016.129032,Stayed the same,26/02/2023,197516923,TRUE,FALSE,62,249000,3,95100,2.5,5.99,19.96,Argenteuil,medium,3
Feb-23,3012.5,Decreased,26/02/2023,191216197,TRUE,FALSE,80,241000,4,95100,2.5,5.99,19.96,Argenteuil,medium,8
Feb-23,4290,Decreased,26/02/2023,190719045,TRUE,FALSE,100,429000,3,95100,2.5,5.99,19.96,Argenteuil,small,16
Feb-23,3733.333333,Stayed the same,26/02/2023,195811611,FALSE,FALSE,45,168000,2,95100,2.5,5.99,19.96,Argenteuil,medium,8
Feb-23,2953.846154,Decreased,26/02/2023,186748997,TRUE,FALSE,65,192000,2,95100,2.5,5.99,19.96,Argenteuil,small,21
Feb-23,4294.871795,Stayed the same,26/02/2023,192909443,FALSE,FALSE,78,335000,4,95100,2.5,5.99,19.96,Argenteuil,medium,1
Feb-23,4708.333333,Stayed the same,26/02/2023,192694543,TRUE,FALSE,72,339000,3,95100,2.5,5.99,19.96,Argenteuil,small,8
Feb-23,2554.101661,Decreased,26/02/2023,195218065,TRUE,FALSE,79.48,203000,4,95100,2.5,5.99,19.96,Argenteuil,medium,14
Feb-23,3612.5,Decreased,26/02/2023,196687219,TRUE,FALSE,80,289000,4,95100,2.5,5.99,19.96,Argenteuil,medium,6
